County,Year,Age (<4YO),Gender (M),White,African,Asian,Hispanic,Other,Rate (per 10k),Rate predict
Merced,2008,1,0,0,1,0,0,0,471.38,479.198285714
Merced,2008,1,1,0,1,0,0,0,642.2,650.881552381
Merced,2008,0,0,0,1,0,0,0,198.87,216.611622222
Merced,2008,0,1,0,1,0,0,0,433.0,425.7874
Merced,2008,1,0,0,0,0,1,0,135.81,140.648866667
Merced,2008,1,1,0,0,0,1,0,198.94,230.567444444
Merced,2008,0,0,0,0,0,1,0,48.9,67.3755888889
Merced,2008,0,1,0,0,0,1,0,71.75,74.1771888889
Merced,2008,1,0,1,0,0,0,0,161.07,140.648866667
Merced,2008,1,1,1,0,0,0,0,297.82,230.567444444
Merced,2008,0,0,1,0,0,0,0,109.61,67.3755888889
Merced,2008,0,1,1,0,0,0,0,99.23,74.1771888889
Merced,2009,1,0,0,1,0,0,0,387.1,485.088666667
Merced,2009,1,1,0,1,0,0,0,662.46,659.477933333
Merced,2009,0,0,0,1,0,0,0,209.38,223.203955556
Merced,2009,0,1,0,1,0,0,0,567.71,434.134444444
Merced,2009,1,0,0,0,0,1,0,122.19,126.061588889
Merced,2009,1,1,0,0,0,1,0,209.3,220.083490476
Merced,2009,0,0,0,0,0,1,0,51.66,64.4781666667
Merced,2009,0,1,0,0,0,1,0,95.59,95.198
Merced,2009,1,0,1,0,0,0,0,174.94,126.061588889
Merced,2009,1,1,1,0,0,0,0,244.77,220.083490476
Merced,2009,0,0,1,0,0,0,0,72.35,64.4781666667
Merced,2009,0,1,1,0,0,0,0,112.78,95.198
Merced,2010,1,0,0,1,0,0,0,568.56,656.109666667
Merced,2010,1,1,0,1,0,0,0,903.23,1012.50944444
Merced,2010,0,0,0,1,0,0,0,252.05,235.02
Merced,2010,0,1,0,1,0,0,0,550.45,325.682622222
Merced,2010,1,0,0,0,0,1,0,138.91,172.372422222
Merced,2010,1,1,0,0,0,1,0,253.52,294.525366667
Merced,2010,0,0,0,0,0,1,0,57.02,82.2464888889
Merced,2010,0,1,0,0,0,1,0,96.94,96.1227777778
Merced,2010,1,1,0,0,0,0,1,522.88,574.346888889
Merced,2010,1,0,1,0,0,0,0,257.43,172.372422222
Merced,2010,1,1,1,0,0,0,0,368.15,294.525366667
Merced,2010,0,0,1,0,0,0,0,123.01,82.2464888889
Merced,2010,0,1,1,0,0,0,0,121.96,96.1227777778
Merced,2011,1,1,0,1,0,0,0,945.45,981.635325397
Merced,2011,0,0,0,1,0,0,0,161.21,216.358222222
Merced,2011,0,1,0,1,0,0,0,511.82,352.815333333
Merced,2011,1,0,0,0,0,1,0,89.46,118.866866667
Merced,2011,1,1,0,0,0,1,0,195.8,236.356366667
Merced,2011,0,0,0,0,0,1,0,65.95,84.7088666667
Merced,2011,0,1,0,0,0,1,0,100.54,106.857666667
Merced,2011,1,0,1,0,0,0,0,129.99,118.866866667
Merced,2011,1,1,1,0,0,0,0,263.16,236.356366667
Merced,2011,0,0,1,0,0,0,0,101.35,84.7088666667
Merced,2011,0,1,1,0,0,0,0,122.64,106.857666667
Merced,2012,1,0,0,1,0,0,0,517.93,617.375555556
Merced,2012,1,1,0,1,0,0,0,928.27,968.336
Merced,2012,0,0,0,1,0,0,0,325.74,284.439511111
Merced,2012,0,1,0,1,0,0,0,576.62,380.734888889
Merced,2012,1,0,0,0,0,1,0,129.47,144.320166667
Merced,2012,1,1,0,0,0,1,0,248.8,246.629422222
Merced,2012,0,0,0,0,0,1,0,64.61,76.4272888889
Merced,2012,0,1,0,0,0,1,0,111.27,110.150777778
Merced,2012,1,0,1,0,0,0,0,172.34,144.320166667
Merced,2012,1,1,1,0,0,0,0,224.95,246.629422222
Merced,2012,0,0,1,0,0,0,0,91.52,76.4272888889
Merced,2012,0,1,1,0,0,0,0,113.04,110.150777778
Merced,2013,1,1,0,1,0,0,0,1090.05,1068.25766667
Merced,2013,0,0,0,1,0,0,0,224.38,232.156
Merced,2013,0,1,0,1,0,0,0,360.25,329.687333333
Merced,2013,1,0,0,0,0,1,0,107.03,114.924111111
Merced,2013,1,1,0,0,0,1,0,227.21,243.6802
Merced,2013,0,0,0,0,0,1,0,83.85,84.3350333333
Merced,2013,0,1,0,0,0,1,0,117.37,116.685111111
Merced,2013,1,0,1,0,0,0,0,151.71,114.924111111
Merced,2013,1,1,1,0,0,0,0,247.9,243.6802
Merced,2013,0,0,1,0,0,0,0,81.91,84.3350333333
Merced,2013,0,1,1,0,0,0,0,121.92,116.685111111
Merced,2014,1,1,0,1,0,0,0,1322.75,1087.28755556
Merced,2014,0,0,0,1,0,0,0,311.34,296.291422222
Merced,2014,0,1,0,1,0,0,0,440.64,441.025222222
Merced,2014,1,0,0,0,0,1,0,135.36,126.205611111
Merced,2014,1,1,0,0,0,1,0,240.53,239.292746032
Merced,2014,0,0,0,0,0,1,0,72.52,106.2388
Merced,2014,0,1,0,0,0,1,0,152.4,116.359833333
Merced,2014,1,0,1,0,0,0,0,102.7,126.205611111
Merced,2014,1,1,1,0,0,0,0,262.33,239.292746032
Merced,2014,0,0,1,0,0,0,0,79.06,106.2388
Merced,2014,0,1,1,0,0,0,0,112.8,116.359833333
Monterey,2005,0,1,0,1,0,0,0,235.97,294.047366667
Monterey,2005,0,1,0,0,1,0,0,76.99,60.556
Monterey,2005,1,0,0,0,0,1,0,57.08,70.0124222222
Monterey,2005,1,1,0,0,0,1,0,120.59,113.210894444
Monterey,2005,0,0,0,0,0,1,0,36.68,45.6858111111
Monterey,2005,0,1,0,0,0,1,0,57.24,60.556
Monterey,2005,1,0,0,0,0,0,1,254.37,262.941933333
Monterey,2005,1,1,0,0,0,0,1,359.94,320.021966667
Monterey,2005,0,0,0,0,0,0,1,106.37,124.993722222
Monterey,2005,0,1,0,0,0,0,1,191.41,159.436388889
Monterey,2005,1,0,1,0,0,0,0,69.64,70.0124222222
Monterey,2005,1,1,1,0,0,0,0,85.88,113.210894444
Monterey,2005,0,0,1,0,0,0,0,54.19,45.6858111111
Monterey,2005,0,1,1,0,0,0,0,67.84,60.556
Monterey,2006,1,1,0,1,0,0,0,679.61,667.698022222
Monterey,2006,0,1,0,1,0,0,0,270.71,301.469766667
Monterey,2006,1,0,0,0,1,0,0,233.81,114.466233333
Monterey,2006,0,1,0,0,1,0,0,76.35,64.1408444444
Monterey,2006,1,0,0,0,0,1,0,46.82,114.466233333
Monterey,2006,1,1,0,0,0,1,0,125.33,115.978694444
Monterey,2006,0,0,0,0,0,1,0,49.14,41.6267666667
Monterey,2006,0,1,0,0,0,1,0,65.23,64.1408444444
Monterey,2006,1,1,0,0,0,0,1,289.86,283.907388889
Monterey,2006,0,0,0,0,0,0,1,85.86,96.0838555556
Monterey,2006,0,1,0,0,0,0,1,145.17,124.400222222
Monterey,2006,1,0,1,0,0,0,0,43.31,114.466233333
Monterey,2006,1,1,1,0,0,0,0,104.1,115.978694444
Monterey,2006,0,0,1,0,0,0,0,27.89,41.6267666667
Monterey,2006,0,1,1,0,0,0,0,45.42,64.1408444444
Monterey,2007,0,0,0,1,0,0,0,173.59,180.996111111
Monterey,2007,0,1,0,1,0,0,0,319.79,320.954788889
Monterey,2007,1,0,0,0,0,1,0,64.28,67.4731166667
Monterey,2007,1,1,0,0,0,1,0,150.79,131.454744444
Monterey,2007,0,0,0,0,0,1,0,41.89,40.3708888889
Monterey,2007,0,1,0,0,0,1,0,67.35,53.8301111111
Monterey,2007,1,0,0,0,0,0,1,253.38,239.559711111
Monterey,2007,1,1,0,0,0,0,1,261.01,304.287744444
Monterey,2007,0,0,0,0,0,0,1,162.58,155.617433333
Monterey,2007,0,1,0,0,0,0,1,196.09,181.656388889
Monterey,2007,1,0,1,0,0,0,0,55.01,67.4731166667
Monterey,2007,1,1,1,0,0,0,0,106.24,131.454744444
Monterey,2007,0,0,1,0,0,0,0,35.53,40.3708888889
Monterey,2007,0,1,1,0,0,0,0,41.85,53.8301111111
Monterey,2008,0,1,0,1,0,0,0,398.25,371.278011111
Monterey,2008,1,0,0,0,0,1,0,74.88,78.5314222222
Monterey,2008,1,1,0,0,0,1,0,157.73,128.120622222
Monterey,2008,0,0,0,0,0,1,0,49.61,32.1307666667
Monterey,2008,0,1,0,0,0,1,0,66.56,66.0675
Monterey,2008,1,0,1,0,0,0,0,44.71,78.5314222222
Monterey,2008,1,1,1,0,0,0,0,106.72,128.120622222
Monterey,2008,0,0,1,0,0,0,0,24.32,32.1307666667
Monterey,2008,0,1,1,0,0,0,0,39.42,66.0675
Monterey,2009,0,1,0,1,0,0,0,276.16,319.246488889
Monterey,2009,1,0,0,0,0,1,0,63.67,78.156
Monterey,2009,1,1,0,0,0,1,0,141.67,118.633166667
Monterey,2009,0,0,0,0,0,1,0,51.35,45.2276
Monterey,2009,0,1,0,0,0,1,0,92.51,53.4366666667
Monterey,2009,0,1,0,0,0,0,1,152.78,272.7195
Monterey,2009,1,0,1,0,0,0,0,96.01,78.156
Monterey,2009,1,1,1,0,0,0,0,93.28,118.633166667
Monterey,2009,0,0,1,0,0,0,0,34.76,45.2276
Monterey,2009,0,1,1,0,0,0,0,53.82,53.4366666667
Monterey,2010,0,1,0,1,0,0,0,375.57,356.178222222
Monterey,2010,1,0,0,0,0,1,0,88.52,76.8876944444
Monterey,2010,1,1,0,0,0,1,0,171.63,162.800133333
Monterey,2010,0,0,0,0,0,1,0,46.19,48.3104222222
Monterey,2010,0,1,0,0,0,1,0,91.0,91.7353460317
Monterey,2010,1,1,0,0,0,0,1,331.01,311.975133333
Monterey,2010,0,0,0,0,0,0,1,139.35,143.157766667
Monterey,2010,0,1,0,0,0,0,1,162.44,159.648666667
Monterey,2010,1,0,1,0,0,0,0,71.49,76.8876944444
Monterey,2010,1,1,1,0,0,0,0,171.17,162.800133333
Monterey,2010,0,0,1,0,0,0,0,26.27,48.3104222222
Monterey,2010,0,1,1,0,0,0,0,53.08,91.7353460317
Monterey,2011,0,1,0,1,0,0,0,316.54,313.625433333
Monterey,2011,1,0,0,0,0,1,0,68.99,75.4506666667
Monterey,2011,1,1,0,0,0,1,0,161.93,123.532277778
Monterey,2011,0,0,0,0,0,1,0,63.61,55.2616888889
Monterey,2011,0,1,0,0,0,1,0,90.35,77.7296444444
Monterey,2011,1,1,0,0,0,0,1,239.73,271.356
Monterey,2011,0,0,0,0,0,0,1,115.16,114.9043
Monterey,2011,0,1,0,0,0,0,1,153.54,148.259357143
Monterey,2011,1,1,1,0,0,0,0,96.87,123.532277778
Monterey,2011,0,0,1,0,0,0,0,38.18,55.2616888889
Monterey,2011,0,1,1,0,0,0,0,53.34,77.7296444444
Monterey,2012,0,1,0,1,0,0,0,295.57,303.138666667
Monterey,2012,1,0,0,0,0,1,0,85.6,80.9671777778
Monterey,2012,1,1,0,0,0,1,0,151.01,143.234555556
Monterey,2012,0,0,0,0,0,1,0,54.23,54.595
Monterey,2012,0,1,0,0,0,1,0,82.87,54.7636349206
Monterey,2012,1,1,0,0,0,0,1,206.19,258.664166667
Monterey,2012,0,1,0,0,0,0,1,103.12,116.854579365
Monterey,2012,1,0,1,0,0,0,0,77.96,80.9671777778
Monterey,2012,0,0,1,0,0,0,0,53.17,54.595
Monterey,2012,0,1,1,0,0,0,0,56.34,54.7636349206
Monterey,2013,1,1,0,1,0,0,0,625.0,663.577888889
Monterey,2013,0,1,0,1,0,0,0,304.67,291.290333333
Monterey,2013,1,0,0,0,0,1,0,104.4,78.4201111111
Monterey,2013,1,1,0,0,0,1,0,167.03,114.960444444
Monterey,2013,0,0,0,0,0,1,0,55.38,50.5566777778
Monterey,2013,0,1,0,0,0,1,0,95.02,67.2133333333
Monterey,2013,0,0,0,0,0,0,1,135.83,104.847833333
Monterey,2013,1,1,1,0,0,0,0,59.59,114.960444444
Monterey,2013,0,0,1,0,0,0,0,49.97,50.5566777778
Monterey,2013,0,1,1,0,0,0,0,53.32,67.2133333333
Monterey,2014,1,0,0,0,0,1,0,91.59,78.1893555556
Monterey,2014,1,1,0,0,0,1,0,129.86,115.708611111
Monterey,2014,0,0,0,0,0,1,0,59.28,46.2365333333
Monterey,2014,0,1,0,0,0,1,0,93.65,58.2296666667
Monterey,2014,0,0,0,0,0,0,1,95.56,96.3616333333
Monterey,2014,0,1,0,0,0,0,1,79.39,108.240412698
Monterey,2014,1,0,1,0,0,0,0,59.52,78.1893555556
Monterey,2014,1,1,1,0,0,0,0,60.79,115.708611111
Monterey,2014,0,0,1,0,0,0,0,38.08,46.2365333333
Monterey,2014,0,1,1,0,0,0,0,46.79,58.2296666667
Napa,2005,0,0,0,0,0,1,0,34.77,32.4643333333
Napa,2005,0,1,0,0,0,1,0,30.71,42.8830634921
Napa,2005,1,1,1,0,0,0,0,126.0,116.211711111
Napa,2005,0,1,1,0,0,0,0,49.98,42.8830634921
Napa,2006,1,1,0,0,0,1,0,67.53,76.0396666667
Napa,2006,0,1,0,0,0,1,0,52.53,53.1187333333
Napa,2006,1,1,1,0,0,0,0,75.93,76.0396666667
Napa,2006,0,0,1,0,0,0,0,31.46,32.936
Napa,2006,0,1,1,0,0,0,0,59.95,53.1187333333
Napa,2007,1,1,0,0,0,1,0,60.86,68.5108
Napa,2007,0,0,0,0,0,1,0,29.76,33.1522
Napa,2007,0,1,0,0,0,1,0,73.55,42.3105857143
Napa,2007,1,1,1,0,0,0,0,119.4,68.5108
Napa,2007,0,0,1,0,0,0,0,24.64,33.1522
Napa,2007,0,1,1,0,0,0,0,38.02,42.3105857143
Napa,2008,1,1,0,0,0,1,0,69.09,81.1283333333
Napa,2008,0,1,0,0,0,1,0,38.89,38.1730555556
Napa,2008,1,1,1,0,0,0,0,85.57,81.1283333333
Napa,2008,0,0,1,0,0,0,0,25.22,33.6328888889
Napa,2008,0,1,1,0,0,0,0,25.23,38.1730555556
Napa,2009,1,1,0,0,0,1,0,78.85,118.253111111
Napa,2009,0,0,0,0,0,1,0,28.37,27.2272444444
Napa,2009,0,1,0,0,0,1,0,50.58,54.2671666667
Napa,2009,1,1,1,0,0,0,0,104.78,118.253111111
Napa,2009,0,0,1,0,0,0,0,30.84,27.2272444444
Napa,2009,0,1,1,0,0,0,0,59.01,54.2671666667
Napa,2010,1,0,0,0,0,1,0,57.36,56.8183222222
Napa,2010,1,1,0,0,0,1,0,97.56,107.98425
Napa,2010,0,0,0,0,0,1,0,46.83,27.2272444444
Napa,2010,0,1,0,0,0,1,0,58.82,51.9736666667
Napa,2010,1,1,1,0,0,0,0,110.42,107.98425
Napa,2010,0,1,1,0,0,0,0,54.59,51.9736666667
Napa,2011,1,1,0,0,0,1,0,87.48,85.7948888889
Napa,2011,0,0,0,0,0,1,0,25.77,28.5203333333
Napa,2011,0,1,0,0,0,1,0,50.57,48.5861777778
Napa,2011,0,0,1,0,0,0,0,31.1,28.5203333333
Napa,2011,0,1,1,0,0,0,0,50.48,48.5861777778
Napa,2012,1,1,0,0,0,1,0,151.86,132.024888889
Napa,2012,0,0,0,0,0,1,0,27.4,27.2067333333
Napa,2012,0,1,0,0,0,1,0,43.21,50.3672222222
Napa,2012,1,1,1,0,0,0,0,92.4,132.024888889
Napa,2012,0,1,1,0,0,0,0,60.97,50.3672222222
Napa,2013,1,0,0,0,0,1,0,58.45,61.4775555556
Napa,2013,1,1,0,0,0,1,0,196.98,93.0535666667
Napa,2013,0,0,0,0,0,1,0,38.23,32.0371111111
Napa,2013,0,1,0,0,0,1,0,30.4,40.2991968254
Napa,2013,1,1,1,0,0,0,0,83.16,93.0535666667
Napa,2013,0,0,1,0,0,0,0,30.01,32.0371111111
Napa,2013,0,1,1,0,0,0,0,35.84,40.2991968254
Napa,2014,1,0,0,0,0,1,0,63.05,62.7081111111
Napa,2014,1,1,0,0,0,1,0,103.42,98.8147333333
Napa,2014,0,0,0,0,0,1,0,47.12,37.8758888889
Napa,2014,0,1,0,0,0,1,0,64.23,60.9263333333
Napa,2014,1,1,1,0,0,0,0,108.11,98.8147333333
Napa,2014,0,0,1,0,0,0,0,41.57,37.8758888889
Napa,2014,0,1,1,0,0,0,0,58.51,60.9263333333
Nevada,2005,1,1,1,0,0,0,0,87.34,95.7180111111
Nevada,2005,0,0,1,0,0,0,0,47.53,43.1538222222
Nevada,2005,0,1,1,0,0,0,0,64.49,60.5989444444
Nevada,2006,1,0,1,0,0,0,0,78.96,67.8133333333
Nevada,2006,0,0,1,0,0,0,0,32.76,41.8822
Nevada,2006,0,1,1,0,0,0,0,49.3,53.1657555556
Nevada,2007,1,0,1,0,0,0,0,69.61,69.2623111111
Nevada,2007,0,0,1,0,0,0,0,65.6,45.3478111111
Nevada,2007,0,1,1,0,0,0,0,73.38,49.7673650794
Nevada,2008,1,1,1,0,0,0,0,101.93,97.4232333333
Nevada,2008,0,0,1,0,0,0,0,48.11,46.5680888889
Nevada,2008,0,1,1,0,0,0,0,64.54,60.4910555556
Nevada,2009,1,1,1,0,0,0,0,102.35,112.980155556
Nevada,2009,0,0,1,0,0,0,0,54.22,49.8629777778
Nevada,2009,0,1,1,0,0,0,0,63.94,62.7644222222
Nevada,2010,1,0,1,0,0,0,0,108.77,102.111933333
Nevada,2010,1,1,1,0,0,0,0,101.31,126.388511111
Nevada,2010,0,0,1,0,0,0,0,38.74,40.4668666667
Nevada,2010,0,1,1,0,0,0,0,65.42,61.9098111111
Nevada,2011,1,1,1,0,0,0,0,192.31,160.382733333
Nevada,2011,0,0,1,0,0,0,0,36.22,38.9805333333
Nevada,2011,0,1,1,0,0,0,0,70.24,65.3217222222
Nevada,2012,1,1,1,0,0,0,0,120.71,119.674044444
Nevada,2012,0,0,1,0,0,0,0,55.04,52.4843111111
Nevada,2012,0,1,1,0,0,0,0,46.31,54.5421444444
Nevada,2013,1,1,1,0,0,0,0,134.79,98.3888333333
Nevada,2013,0,1,1,0,0,0,0,39.05,50.2589444444
Nevada,2014,1,1,1,0,0,0,0,77.37,81.8010333333
Nevada,2014,0,0,1,0,0,0,0,28.18,43.3419777778
Nevada,2014,0,1,1,0,0,0,0,33.65,42.2079444444
Orange,2005,1,0,0,1,0,0,0,133.93,160.136688889
Orange,2005,1,1,0,1,0,0,0,410.12,409.681222222
Orange,2005,0,0,0,1,0,0,0,152.7,161.790133333
Orange,2005,0,1,0,1,0,0,0,182.97,188.179722222
Orange,2005,1,0,0,0,1,0,0,21.35,37.9330111111
Orange,2005,1,1,0,0,1,0,0,61.59,92.8951444444
Orange,2005,0,0,0,0,1,0,0,10.4,25.2257555556
Orange,2005,0,1,0,0,1,0,0,25.59,35.9056666667
Orange,2005,1,0,0,0,0,1,0,51.84,37.9330111111
Orange,2005,1,1,0,0,0,1,0,99.53,92.8951444444
Orange,2005,0,0,0,0,0,1,0,25.92,25.2257555556
Orange,2005,0,1,0,0,0,1,0,46.64,35.9056666667
Orange,2005,1,0,0,0,0,0,1,82.23,83.6737444444
Orange,2005,1,1,0,0,0,0,1,115.29,125.365266667
Orange,2005,0,0,0,0,0,0,1,69.01,68.8698111111
Orange,2005,0,1,0,0,0,0,1,82.66,89.2942714286
Orange,2005,1,0,1,0,0,0,0,66.16,37.9330111111
Orange,2005,1,1,1,0,0,0,0,116.89,92.8951444444
Orange,2005,0,0,1,0,0,0,0,39.78,25.2257555556
Orange,2005,0,1,1,0,0,0,0,54.44,35.9056666667
Orange,2006,1,0,0,1,0,0,0,209.85,198.478444444
Orange,2006,1,1,0,1,0,0,0,275.31,375.766
Orange,2006,0,0,0,1,0,0,0,119.93,135.014022222
Orange,2006,0,1,0,1,0,0,0,137.7,154.852777778
Orange,2006,1,0,0,0,1,0,0,22.07,41.0174309524
Orange,2006,1,1,0,0,1,0,0,58.54,72.7409222222
Orange,2006,0,0,0,0,1,0,0,8.82,18.8646111111
Orange,2006,0,1,0,0,1,0,0,24.26,36.2816539683
Orange,2006,1,0,0,0,0,1,0,53.78,41.0174309524
Orange,2006,1,1,0,0,0,1,0,84.42,72.7409222222
Orange,2006,0,0,0,0,0,1,0,23.65,18.8646111111
Orange,2006,0,1,0,0,0,1,0,39.08,36.2816539683
Orange,2006,1,0,0,0,0,0,1,84.23,84.9062
Orange,2006,1,1,0,0,0,0,1,136.87,140.666333333
Orange,2006,0,0,0,0,0,0,1,75.84,73.2043111111
Orange,2006,0,1,0,0,0,0,1,89.35,92.956
Orange,2006,1,0,1,0,0,0,0,48.92,41.0174309524
Orange,2006,1,1,1,0,0,0,0,96.35,72.7409222222
Orange,2006,0,0,1,0,0,0,0,35.04,18.8646111111
Orange,2006,0,1,1,0,0,0,0,46.38,36.2816539683
Orange,2007,1,0,0,1,0,0,0,173.52,172.916511111
Orange,2007,1,1,0,1,0,0,0,328.89,340.128555556
Orange,2007,0,0,0,1,0,0,0,161.44,143.109022222
Orange,2007,0,1,0,1,0,0,0,138.75,170.036333333
Orange,2007,1,0,0,0,1,0,0,13.56,34.4811777778
Orange,2007,1,1,0,0,1,0,0,45.54,84.3391666667
Orange,2007,0,0,0,0,1,0,0,12.8,26.6203111111
Orange,2007,0,1,0,0,1,0,0,16.91,34.0766518519
Orange,2007,1,0,0,0,0,1,0,46.47,34.4811777778
Orange,2007,1,1,0,0,0,1,0,98.3,84.3391666667
Orange,2007,0,0,0,0,0,1,0,25.61,26.6203111111
Orange,2007,0,1,0,0,0,1,0,43.1,34.0766518519
Orange,2007,1,0,0,0,0,0,1,104.26,94.6136333333
Orange,2007,1,1,0,0,0,0,1,148.88,143.468066667
Orange,2007,0,0,0,0,0,0,1,71.99,72.3803111111
Orange,2007,0,1,0,0,0,0,1,106.09,94.0372555556
Orange,2007,1,0,1,0,0,0,0,44.63,34.4811777778
Orange,2007,1,1,1,0,0,0,0,101.44,84.3391666667
Orange,2007,0,0,1,0,0,0,0,35.19,26.6203111111
Orange,2007,0,1,1,0,0,0,0,45.97,34.0766518519
Orange,2008,1,0,0,1,0,0,0,211.01,159.267688889
Orange,2008,1,1,0,1,0,0,0,345.13,363.035722222
Orange,2008,0,0,0,1,0,0,0,139.82,161.024311111
Orange,2008,0,1,0,1,0,0,0,171.79,188.506666667
Orange,2008,1,0,0,0,1,0,0,14.16,39.9073
Orange,2008,1,1,0,0,1,0,0,47.26,89.8498888889
Orange,2008,0,0,0,0,1,0,0,9.2,26.266
Orange,2008,0,1,0,0,1,0,0,20.51,41.9684
Orange,2008,1,0,0,0,0,1,0,60.7,39.9073
Orange,2008,1,1,0,0,0,1,0,112.31,89.8498888889
Orange,2008,0,0,0,0,0,1,0,29.86,26.266
Orange,2008,0,1,0,0,0,1,0,49.27,41.9684
Orange,2008,1,0,0,0,0,0,1,48.29,83.0328
Orange,2008,1,1,0,0,0,0,1,106.11,127.4464
Orange,2008,0,0,0,0,0,0,1,43.13,55.1726222222
Orange,2008,0,1,0,0,0,0,1,79.4,78.4451936508
Orange,2008,1,0,1,0,0,0,0,48.81,39.9073
Orange,2008,1,1,1,0,0,0,0,105.81,89.8498888889
Orange,2008,0,0,1,0,0,0,0,35.59,26.266
Orange,2008,0,1,1,0,0,0,0,45.03,41.9684
Orange,2009,1,0,0,1,0,0,0,160.83,156.759244444
Orange,2009,1,1,0,1,0,0,0,461.68,401.552555556
Orange,2009,0,0,0,1,0,0,0,189.5,174.597555556
Orange,2009,0,1,0,1,0,0,0,221.15,208.283777778
Orange,2009,1,0,0,0,1,0,0,23.52,44.8106
Orange,2009,1,1,0,0,1,0,0,54.13,77.0758333333
Orange,2009,0,0,0,0,1,0,0,13.49,31.9707666667
Orange,2009,0,1,0,0,1,0,0,29.64,59.5285555556
Orange,2009,1,0,0,0,0,1,0,58.95,44.8106
Orange,2009,1,1,0,0,0,1,0,125.19,77.0758333333
Orange,2009,0,0,0,0,0,1,0,35.76,31.9707666667
Orange,2009,0,1,0,0,0,1,0,68.62,59.5285555556
Orange,2009,1,0,0,0,0,0,1,62.28,84.6148555556
Orange,2009,1,1,0,0,0,0,1,132.52,126.033888889
Orange,2009,0,0,0,0,0,0,1,57.51,65.3599777778
Orange,2009,0,1,0,0,0,0,1,80.42,85.7730269841
Orange,2009,1,0,1,0,0,0,0,48.9,44.8106
Orange,2009,1,1,1,0,0,0,0,98.2,77.0758333333
Orange,2009,0,0,1,0,0,0,0,39.09,31.9707666667
Orange,2009,0,1,1,0,0,0,0,52.97,59.5285555556
Orange,2010,1,0,0,1,0,0,0,348.73,275.573222222
Orange,2010,1,1,0,1,0,0,0,484.62,396.2005
Orange,2010,0,0,0,1,0,0,0,136.4,145.67
Orange,2010,0,1,0,1,0,0,0,220.61,218.281603175
Orange,2010,1,0,0,0,1,0,0,20.88,33.6681111111
Orange,2010,1,1,0,0,1,0,0,59.36,80.5409222222
Orange,2010,0,0,0,0,1,0,0,7.77,18.3618888889
Orange,2010,0,1,0,0,1,0,0,22.47,43.2295111111
Orange,2010,1,0,0,0,0,1,0,58.13,33.6681111111
Orange,2010,1,1,0,0,0,1,0,124.73,80.5409222222
Orange,2010,0,0,0,0,0,1,0,35.5,18.3618888889
Orange,2010,0,1,0,0,0,1,0,63.79,43.2295111111
Orange,2010,1,0,0,0,0,0,1,76.42,79.2304666667
Orange,2010,1,1,0,0,0,0,1,120.66,141.253977778
Orange,2010,0,0,0,0,0,0,1,47.05,49.4730555556
Orange,2010,0,1,0,0,0,0,1,62.69,66.1026666667
Orange,2010,1,0,1,0,0,0,0,45.02,33.6681111111
Orange,2010,1,1,1,0,0,0,0,103.39,80.5409222222
Orange,2010,0,0,1,0,0,0,0,34.11,18.3618888889
Orange,2010,0,1,1,0,0,0,0,45.86,43.2295111111
Orange,2011,1,0,0,1,0,0,0,138.25,179.148244444
Orange,2011,1,1,0,1,0,0,0,313.22,285.6155
Orange,2011,0,0,0,1,0,0,0,131.27,146.321333333
Orange,2011,0,1,0,1,0,0,0,222.41,204.311936508
Orange,2011,1,0,0,0,1,0,0,28.87,47.4735555556
Orange,2011,1,1,0,0,1,0,0,55.94,80.6127555556
Orange,2011,0,0,0,0,1,0,0,10.9,28.8199777778
Orange,2011,0,1,0,0,1,0,0,24.28,44.3282777778
Orange,2011,1,0,0,0,0,1,0,50.47,47.4735555556
Orange,2011,1,1,0,0,0,1,0,111.67,80.6127555556
Orange,2011,0,0,0,0,0,1,0,34.64,28.8199777778
Orange,2011,0,1,0,0,0,1,0,58.0,44.3282777778
Orange,2011,1,0,0,0,0,0,1,67.91,70.8988666667
Orange,2011,1,1,0,0,0,0,1,127.28,137.451733333
Orange,2011,0,0,0,0,0,0,1,46.7,47.5671666667
Orange,2011,0,1,0,0,0,0,1,59.27,65.8746666667
Orange,2011,1,0,1,0,0,0,0,46.81,47.4735555556
Orange,2011,1,1,1,0,0,0,0,83.79,80.6127555556
Orange,2011,0,0,1,0,0,0,0,29.48,28.8199777778
Orange,2011,0,1,1,0,0,0,0,43.7,44.3282777778
Orange,2012,1,0,0,1,0,0,0,99.16,134.955444444
Orange,2012,1,1,0,1,0,0,0,354.45,344.410722222
Orange,2012,0,0,0,1,0,0,0,147.94,148.260044444
Orange,2012,0,1,0,1,0,0,0,233.28,215.755888889
Orange,2012,1,0,0,0,1,0,0,28.49,47.6025111111
Orange,2012,1,1,0,0,1,0,0,50.02,82.7933
Orange,2012,0,0,0,0,1,0,0,13.46,24.2786111111
Orange,2012,0,1,0,0,1,0,0,22.42,46.7955888889
Orange,2012,1,0,0,0,0,1,0,57.9,47.6025111111
Orange,2012,1,1,0,0,0,1,0,121.51,82.7933
Orange,2012,0,0,0,0,0,1,0,38.35,24.2786111111
Orange,2012,0,1,0,0,0,1,0,69.19,46.7955888889
Orange,2012,1,0,0,0,0,0,1,70.66,78.5175777778
Orange,2012,1,1,0,0,0,0,1,144.22,148.072977778
Orange,2012,0,0,0,0,0,0,1,49.57,50.3187222222
Orange,2012,0,1,0,0,0,0,1,71.46,72.9786222222
Orange,2012,1,0,1,0,0,0,0,66.09,47.6025111111
